runs_to_be_scored,balls_remaining,wickets_remaining,label,match_winner
115.0,53.0,5.0,0,0.0
114.0,52.0,5.0,0,0.0
112.0,51.0,5.0,0,0.0
112.0,50.0,5.0,0,0.0
108.0,49.0,5.0,0,0.0
104.0,48.0,5.0,0,0.0
104.0,47.0,4.0,0,0.0
104.0,46.0,4.0,0,0.0
104.0,45.0,4.0,1,0.0
104.0,44.0,4.0,1,0.0
103.0,43.0,4.0,1,0.0
102.0,42.0,4.0,1,0.0
102.0,41.0,4.0,1,0.0
101.0,40.0,4.0,1,0.0
100.0,39.0,4.0,1,0.0
98.0,38.0,4.0,1,0.0
98.0,37.0,3.0,1,0.0
97.0,36.0,3.0,1,0.0
96.0,36.0,3.0,1,0.0
96.0,35.0,3.0,1,0.0
96.0,34.0,2.0,1,0.0
96.0,33.0,2.0,1,0.0
96.0,32.0,2.0,1,0.0
96.0,31.0,2.0,1,0.0
96.0,30.0,2.0,1,0.0
96.0,29.0,2.0,1,0.0
95.0,28.0,2.0,1,0.0
94.0,27.0,2.0,1,0.0
94.0,26.0,1.0,1,0.0
194.0,119.0,10.0,0,0.0
194.0,118.0,10.0,0,0.0
188.0,117.0,10.0,0,0.0
186.0,116.0,10.0,0,0.0
185.0,115.0,10.0,0,0.0
184.0,115.0,10.0,0,0.0
183.0,114.0,10.0,0,0.0
183.0,113.0,10.0,0,0.0
183.0,112.0,9.0,0,0.0
183.0,111.0,9.0,0,0.0
182.0,110.0,9.0,0,0.0
182.0,109.0,9.0,0,0.0
178.0,108.0,9.0,0,0.0
178.0,107.0,9.0,0,0.0
178.0,106.0,9.0,0,0.0
178.0,105.0,9.0,0,0.0
176.0,104.0,9.0,0,0.0
176.0,103.0,9.0,0,0.0
172.0,102.0,9.0,0,0.0
172.0,101.0,9.0,0,0.0
171.0,101.0,9.0,0,0.0
170.0,100.0,9.0,0,0.0
169.0,100.0,9.0,0,0.0
168.0,99.0,9.0,0,0.0
164.0,98.0,9.0,0,0.0
163.0,97.0,9.0,0,0.0
163.0,96.0,9.0,0,0.0
163.0,95.0,9.0,0,0.0
163.0,94.0,9.0,0,0.0
163.0,93.0,8.0,0,0.0
162.0,93.0,8.0,0,0.0
161.0,92.0,8.0,0,0.0
161.0,91.0,7.0,0,0.0
161.0,90.0,7.0,0,0.0
159.0,89.0,7.0,0,0.0
158.0,88.0,7.0,0,0.0
158.0,87.0,7.0,0,0.0
154.0,86.0,7.0,0,0.0
150.0,85.0,7.0,0,0.0
149.0,84.0,7.0,0,0.0
148.0,83.0,7.0,0,0.0
147.0,82.0,7.0,0,0.0
147.0,81.0,7.0,0,0.0
146.0,80.0,7.0,0,0.0
145.0,79.0,7.0,0,0.0
145.0,78.0,6.0,0,0.0
144.0,77.0,6.0,0,0.0
144.0,76.0,6.0,0,0.0
143.0,75.0,6.0,0,0.0
143.0,74.0,6.0,0,0.0
141.0,73.0,6.0,0,0.0
140.0,72.0,6.0,0,0.0
139.0,71.0,6.0,0,0.0
138.0,70.0,6.0,0,0.0
134.0,69.0,6.0,0,0.0
133.0,68.0,6.0,0,0.0
132.0,68.0,6.0,0,0.0
131.0,67.0,6.0,0,0.0
130.0,66.0,6.0,0,0.0
129.0,65.0,6.0,0,0.0
129.0,64.0,6.0,0,0.0
128.0,63.0,6.0,0,0.0
127.0,62.0,6.0,0,0.0
126.0,61.0,6.0,0,0.0
120.0,60.0,6.0,0,0.0
120.0,59.0,6.0,0,0.0
120.0,58.0,5.0,0,0.0
120.0,57.0,5.0,0,0.0
117.0,56.0,5.0,0,0.0
116.0,55.0,5.0,0,0.0
115.0,54.0,5.0,0,0.0
115.0,53.0,5.0,0,0.0
113.0,52.0,5.0,0,0.0
112.0,51.0,5.0,0,0.0
111.0,50.0,5.0,0,0.0
110.0,49.0,5.0,0,0.0
110.0,48.0,5.0,0,0.0
110.0,47.0,5.0,0,0.0
104.0,46.0,5.0,0,0.0
103.0,45.0,5.0,1,0.0
103.0,44.0,5.0,1,0.0
103.0,43.0,5.0,1,0.0
102.0,42.0,5.0,1,0.0
102.0,41.0,5.0,1,0.0
101.0,40.0,5.0,1,0.0
101.0,39.0,4.0,1,0.0
100.0,38.0,4.0,1,0.0
100.0,37.0,4.0,1,0.0
99.0,36.0,4.0,1,0.0
99.0,35.0,3.0,1,0.0
98.0,34.0,3.0,1,0.0
97.0,33.0,3.0,1,0.0
96.0,32.0,3.0,1,0.0
96.0,31.0,3.0,1,0.0
95.0,30.0,3.0,1,0.0
95.0,29.0,3.0,1,0.0
95.0,28.0,3.0,1,0.0
93.0,27.0,3.0,1,0.0
92.0,26.0,3.0,1,0.0
92.0,25.0,3.0,1,0.0
86.0,24.0,3.0,1,0.0
85.0,23.0,3.0,1,0.0
84.0,22.0,3.0,1,0.0
84.0,21.0,3.0,1,0.0
84.0,20.0,3.0,1,0.0
82.0,19.0,3.0,1,0.0
81.0,18.0,3.0,1,0.0
80.0,17.0,3.0,1,0.0
80.0,16.0,3.0,1,0.0
80.0,15.0,2.0,1,0.0
80.0,14.0,2.0,1,0.0
79.0,13.0,2.0,1,0.0
78.0,12.0,2.0,1,0.0
77.0,11.0,2.0,1,0.0
76.0,10.0,2.0,1,0.0
76.0,9.0,1.0,1,0.0
76.0,8.0,1.0,1,0.0
75.0,7.0,1.0,1,0.0
74.0,6.0,1.0,1,0.0
73.0,5.0,1.0,1,0.0
73.0,4.0,0.0,1,0.0
141.0,119.0,10.0,0,0.0
141.0,118.0,10.0,0,0.0
140.0,118.0,10.0,0,0.0
136.0,117.0,10.0,0,0.0
135.0,116.0,10.0,0,0.0
131.0,115.0,10.0,0,0.0
131.0,114.0,10.0,0,0.0
131.0,113.0,10.0,0,0.0
131.0,112.0,10.0,0,0.0
131.0,111.0,9.0,0,0.0
131.0,110.0,9.0,0,0.0
131.0,109.0,9.0,0,0.0
131.0,108.0,9.0,0,0.0
131.0,107.0,9.0,0,0.0
129.0,106.0,9.0,0,0.0
129.0,105.0,9.0,0,0.0
129.0,104.0,9.0,0,0.0
128.0,103.0,9.0,0,0.0
128.0,102.0,9.0,0,0.0
124.0,101.0,9.0,0,0.0
121.0,100.0,9.0,0,0.0
121.0,99.0,9.0,0,0.0
121.0,98.0,9.0,0,0.0
119.0,97.0,9.0,0,0.0
118.0,96.0,9.0,0,0.0
118.0,95.0,9.0,0,0.0
118.0,94.0,9.0,0,0.0
112.0,93.0,9.0,0,0.0
111.0,92.0,9.0,0,0.0
110.0,91.0,9.0,0,0.0
104.0,90.0,9.0,0,0.0
104.0,89.0,9.0,0,0.0
104.0,88.0,8.0,0,0.0
104.0,87.0,8.0,0,0.0
103.0,86.0,8.0,0,0.0
103.0,85.0,8.0,0,0.0
103.0,84.0,8.0,0,0.0
103.0,83.0,8.0,0,0.0
103.0,82.0,8.0,0,0.0
97.0,81.0,8.0,0,0.0
97.0,80.0,7.0,0,0.0
97.0,79.0,6.0,0,0.0
97.0,78.0,6.0,0,0.0
97.0,77.0,6.0,0,0.0
97.0,76.0,6.0,0,0.0
96.0,75.0,6.0,0,0.0
95.0,74.0,6.0,0,0.0
95.0,73.0,6.0,0,0.0
94.0,72.0,6.0,0,0.0
93.0,71.0,6.0,0,0.0
91.0,70.0,6.0,0,0.0
91.0,69.0,6.0,0,0.0
91.0,68.0,6.0,0,0.0
89.0,67.0,6.0,1,0.0
88.0,66.0,6.0,1,0.0
87.0,65.0,6.0,1,0.0
86.0,64.0,6.0,1,0.0
86.0,63.0,6.0,1,0.0
86.0,62.0,6.0,1,0.0
85.0,61.0,6.0,1,0.0
85.0,60.0,6.0,1,0.0
83.0,59.0,6.0,1,0.0
82.0,58.0,6.0,1,0.0
80.0,57.0,6.0,1,0.0
78.0,56.0,6.0,1,0.0
78.0,55.0,5.0,1,0.0
78.0,54.0,5.0,1,0.0
77.0,53.0,5.0,1,0.0
76.0,52.0,5.0,1,0.0
76.0,51.0,5.0,1,0.0
76.0,50.0,5.0,1,0.0
75.0,49.0,5.0,1,0.0
75.0,48.0,5.0,1,0.0
74.0,47.0,5.0,1,0.0
72.0,46.0,5.0,1,0.0
68.0,45.0,5.0,1,0.0
67.0,44.0,5.0,1,0.0
66.0,43.0,5.0,1,0.0
66.0,42.0,4.0,1,0.0
65.0,41.0,4.0,1,0.0
61.0,40.0,4.0,1,0.0
61.0,39.0,3.0,1,0.0
61.0,38.0,3.0,1,0.0
57.0,37.0,3.0,1,0.0
57.0,36.0,3.0,1,0.0
56.0,35.0,3.0,1,0.0
56.0,34.0,2.0,1,0.0
55.0,33.0,2.0,1,0.0
54.0,32.0,2.0,1,0.0
54.0,31.0,2.0,1,0.0
54.0,30.0,2.0,1,0.0
53.0,30.0,2.0,1,0.0
52.0,29.0,2.0,1,0.0
52.0,28.0,2.0,1,0.0
51.0,27.0,2.0,1,0.0
51.0,26.0,2.0,1,0.0
50.0,25.0,2.0,1,0.0
49.0,24.0,2.0,1,0.0
47.0,23.0,2.0,1,0.0
46.0,22.0,2.0,1,0.0
40.0,21.0,2.0,1,0.0
39.0,20.0,2.0,1,0.0
38.0,19.0,2.0,1,0.0
34.0,18.0,2.0,1,0.0
34.0,17.0,2.0,1,0.0
33.0,16.0,2.0,1,0.0
32.0,15.0,2.0,1,0.0
31.0,14.0,2.0,1,0.0
31.0,13.0,2.0,1,0.0
29.0,12.0,2.0,1,0.0
28.0,11.0,2.0,1,0.0
28.0,10.0,2.0,1,0.0
28.0,9.0,1.0,1,0.0
27.0,8.0,1.0,1,0.0
26.0,7.0,1.0,1,0.0
24.0,6.0,1.0,1,0.0
23.0,5.0,1.0,1,0.0
17.0,4.0,1.0,1,0.0
15.0,3.0,1.0,1,0.0
9.0,2.0,1.0,1,0.0
8.0,1.0,0.0,1,0.0
151.0,119.0,10.0,0,0.0
149.0,118.0,10.0,0,0.0
149.0,117.0,10.0,0,0.0
145.0,116.0,10.0,0,0.0
144.0,115.0,10.0,0,0.0
143.0,115.0,10.0,0,0.0
143.0,114.0,10.0,0,0.0
142.0,113.0,10.0,0,0.0
142.0,112.0,10.0,0,0.0
141.0,111.0,10.0,0,0.0
141.0,110.0,10.0,0,0.0
141.0,109.0,10.0,0,0.0
141.0,108.0,10.0,0,0.0
141.0,107.0,10.0,0,0.0
140.0,106.0,10.0,0,0.0
136.0,105.0,10.0,0,0.0
135.0,104.0,10.0,0,0.0
135.0,103.0,10.0,0,0.0
131.0,102.0,10.0,0,0.0
130.0,101.0,10.0,0,0.0
126.0,100.0,10.0,0,0.0
126.0,99.0,10.0,0,0.0
122.0,98.0,10.0,0,0.0
118.0,97.0,10.0,0,0.0
118.0,96.0,10.0,0,0.0
117.0,95.0,10.0,0,0.0
117.0,94.0,10.0,0,0.0
117.0,93.0,10.0,0,0.0
117.0,92.0,10.0,0,0.0
117.0,91.0,10.0,0,0.0
117.0,90.0,10.0,0,0.0
116.0,89.0,10.0,0,0.0
114.0,88.0,10.0,0,0.0
110.0,87.0,10.0,0,0.0
106.0,86.0,10.0,0,0.0
106.0,85.0,10.0,0,0.0
102.0,84.0,10.0,0,0.0
98.0,83.0,10.0,0,0.0
97.0,82.0,10.0,0,0.0
95.0,81.0,10.0,0,0.0
91.0,80.0,10.0,0,0.0
90.0,79.0,10.0,0,0.0
90.0,78.0,10.0,0,0.0
89.0,77.0,10.0,0,0.0
88.0,76.0,10.0,0,0.0
84.0,75.0,10.0,1,0.0
84.0,74.0,9.0,1,0.0
84.0,73.0,9.0,1,0.0
84.0,72.0,9.0,1,0.0
84.0,71.0,8.0,1,0.0
83.0,71.0,8.0,1,0.0
82.0,70.0,8.0,1,0.0
81.0,69.0,8.0,1,0.0
80.0,68.0,8.0,1,0.0
79.0,67.0,8.0,1,0.0
79.0,66.0,8.0,1,0.0
78.0,65.0,8.0,1,0.0
78.0,64.0,8.0,1,0.0
77.0,63.0,8.0,1,0.0
74.0,62.0,8.0,1,0.0
74.0,61.0,8.0,1,0.0
74.0,60.0,8.0,1,0.0
74.0,59.0,8.0,1,0.0
73.0,58.0,8.0,1,0.0
67.0,57.0,8.0,1,0.0
66.0,56.0,8.0,1,0.0
62.0,55.0,8.0,1,0.0
61.0,54.0,8.0,1,0.0
60.0,53.0,8.0,1,0.0
60.0,52.0,8.0,1,0.0
60.0,51.0,8.0,1,0.0
60.0,50.0,8.0,1,0.0
58.0,49.0,8.0,1,0.0
58.0,48.0,8.0,1,0.0
54.0,47.0,8.0,1,0.0
50.0,46.0,8.0,1,0.0
49.0,45.0,8.0,1,0.0
49.0,44.0,8.0,1,0.0
48.0,43.0,8.0,1,0.0
48.0,42.0,8.0,1,0.0
47.0,41.0,8.0,1,0.0
46.0,40.0,8.0,1,0.0
44.0,39.0,8.0,1,0.0
42.0,38.0,8.0,1,0.0
42.0,37.0,8.0,1,0.0
42.0,36.0,8.0,1,0.0
41.0,35.0,8.0,1,0.0
41.0,34.0,8.0,1,0.0
41.0,33.0,8.0,1,0.0
37.0,32.0,8.0,1,0.0
36.0,31.0,8.0,1,0.0
35.0,30.0,8.0,1,0.0
35.0,29.0,8.0,1,0.0
33.0,28.0,8.0,1,0.0
33.0,27.0,8.0,1,0.0
29.0,26.0,8.0,1,0.0
29.0,25.0,7.0,1,0.0
28.0,24.0,7.0,1,0.0
28.0,23.0,7.0,1,0.0
27.0,22.0,7.0,1,0.0
27.0,21.0,7.0,1,0.0
26.0,20.0,7.0,1,0.0
26.0,19.0,7.0,1,0.0
25.0,18.0,7.0,1,0.0
24.0,17.0,7.0,1,0.0
24.0,16.0,7.0,1,0.0
24.0,15.0,7.0,1,0.0
20.0,14.0,7.0,1,0.0
19.0,13.0,7.0,1,0.0
18.0,12.0,7.0,1,0.0
14.0,11.0,7.0,1,0.0
13.0,10.0,7.0,1,0.0
13.0,9.0,7.0,1,0.0
10.0,9.0,7.0,1,0.0
10.0,8.0,6.0,1,0.0
9.0,7.0,6.0,1,0.0
9.0,6.0,6.0,1,0.0
8.0,5.0,6.0,1,0.0
7.0,4.0,6.0,1,0.0
6.0,3.0,6.0,1,0.0
6.0,2.0,5.0,1,0.0
4.0,1.0,5.0,1,0.0
3.0,0.0,5.0,1,0.0
142.0,119.0,10.0,0,1.0
142.0,118.0,10.0,0,1.0
142.0,117.0,10.0,0,1.0
142.0,116.0,10.0,0,1.0
142.0,115.0,10.0,0,1.0
142.0,114.0,10.0,0,1.0
142.0,113.0,10.0,0,1.0
141.0,112.0,10.0,0,1.0
141.0,111.0,10.0,0,1.0
141.0,110.0,10.0,0,1.0
141.0,109.0,10.0,0,1.0
140.0,108.0,10.0,0,1.0
134.0,107.0,10.0,0,1.0
134.0,106.0,10.0,0,1.0
134.0,105.0,10.0,0,1.0
128.0,104.0,10.0,0,1.0
128.0,103.0,10.0,0,1.0
127.0,102.0,10.0,0,1.0
121.0,101.0,10.0,0,1.0
120.0,100.0,10.0,0,1.0
120.0,99.0,10.0,0,1.0
118.0,98.0,10.0,0,1.0
114.0,97.0,10.0,0,1.0
110.0,96.0,10.0,0,1.0
109.0,95.0,10.0,0,1.0
108.0,95.0,10.0,0,1.0
107.0,94.0,10.0,0,1.0
106.0,93.0,10.0,0,1.0
106.0,92.0,10.0,0,1.0
106.0,91.0,10.0,0,1.0
105.0,90.0,10.0,0,1.0
101.0,89.0,10.0,0,1.0
101.0,88.0,10.0,0,1.0
101.0,87.0,10.0,0,1.0
97.0,86.0,10.0,0,1.0
95.0,85.0,10.0,0,1.0
91.0,84.0,10.0,0,1.0
85.0,83.0,10.0,0,1.0
85.0,82.0,9.0,0,1.0
84.0,81.0,9.0,0,1.0
83.0,80.0,9.0,0,1.0
82.0,79.0,9.0,1,1.0
82.0,78.0,9.0,1,1.0
82.0,77.0,9.0,1,1.0
81.0,76.0,9.0,1,1.0
81.0,75.0,9.0,1,1.0
81.0,74.0,8.0,1,1.0
81.0,73.0,8.0,1,1.0
80.0,72.0,8.0,1,1.0
80.0,71.0,8.0,1,1.0
80.0,70.0,8.0,1,1.0
79.0,69.0,8.0,1,1.0
79.0,68.0,8.0,1,1.0
78.0,67.0,8.0,1,1.0
77.0,66.0,8.0,1,1.0
76.0,66.0,8.0,1,1.0
74.0,65.0,8.0,1,1.0
73.0,64.0,8.0,1,1.0
67.0,63.0,8.0,1,1.0
67.0,62.0,8.0,1,1.0
67.0,61.0,8.0,1,1.0
66.0,60.0,8.0,1,1.0
66.0,59.0,8.0,1,1.0
66.0,58.0,8.0,1,1.0
66.0,57.0,8.0,1,1.0
66.0,56.0,8.0,1,1.0
65.0,55.0,8.0,1,1.0
64.0,54.0,8.0,1,1.0
64.0,53.0,8.0,1,1.0
64.0,52.0,8.0,1,1.0
64.0,51.0,8.0,1,1.0
63.0,50.0,8.0,1,1.0
59.0,49.0,8.0,1,1.0
57.0,48.0,8.0,1,1.0
56.0,47.0,8.0,1,1.0
52.0,46.0,8.0,1,1.0
51.0,45.0,8.0,1,1.0
50.0,44.0,8.0,1,1.0
49.0,43.0,8.0,1,1.0
47.0,42.0,8.0,1,1.0
47.0,41.0,8.0,1,1.0
41.0,40.0,8.0,1,1.0
41.0,39.0,8.0,1,1.0
40.0,38.0,8.0,1,1.0
40.0,37.0,8.0,1,1.0
38.0,36.0,8.0,1,1.0
37.0,35.0,8.0,1,1.0
37.0,34.0,8.0,1,1.0
37.0,33.0,8.0,1,1.0
36.0,32.0,8.0,1,1.0
36.0,31.0,8.0,1,1.0
35.0,30.0,8.0,1,1.0
34.0,29.0,8.0,1,1.0
32.0,28.0,8.0,1,1.0
30.0,27.0,8.0,1,1.0
29.0,26.0,8.0,1,1.0
28.0,25.0,8.0,1,1.0
28.0,24.0,7.0,1,1.0
27.0,23.0,7.0,1,1.0
27.0,22.0,7.0,1,1.0
25.0,21.0,7.0,1,1.0
24.0,20.0,7.0,1,1.0
23.0,19.0,7.0,1,1.0
22.0,18.0,7.0,1,1.0
22.0,17.0,7.0,1,1.0
21.0,17.0,7.0,1,1.0
15.0,16.0,7.0,1,1.0
14.0,15.0,7.0,1,1.0
10.0,14.0,7.0,1,1.0
10.0,13.0,7.0,1,1.0
9.0,12.0,7.0,1,1.0
8.0,11.0,7.0,1,1.0
4.0,10.0,7.0,1,1.0
3.0,9.0,7.0,1,1.0
2.0,8.0,7.0,1,1.0
1.0,7.0,7.0,1,1.0
0.0,6.0,7.0,1,1.0
184.0,119.0,10.0,0,0.0
184.0,118.0,10.0,0,0.0
184.0,117.0,10.0,0,0.0
183.0,116.0,10.0,0,0.0
182.0,116.0,10.0,0,0.0
181.0,115.0,10.0,0,0.0
181.0,114.0,10.0,0,0.0
177.0,113.0,10.0,0,0.0
176.0,112.0,10.0,0,0.0
176.0,111.0,10.0,0,0.0
175.0,110.0,10.0,0,0.0
174.0,109.0,10.0,0,0.0
173.0,108.0,10.0,0,0.0
173.0,107.0,10.0,0,0.0
169.0,106.0,10.0,0,0.0
168.0,105.0,10.0,0,0.0
167.0,104.0,10.0,0,0.0
165.0,103.0,10.0,0,0.0
165.0,102.0,10.0,0,0.0
164.0,101.0,10.0,0,0.0
164.0,100.0,10.0,0,0.0
163.0,99.0,10.0,0,0.0
162.0,98.0,10.0,0,0.0
160.0,97.0,10.0,0,0.0
156.0,96.0,10.0,0,0.0
155.0,95.0,10.0,0,0.0
155.0,94.0,10.0,0,0.0
155.0,93.0,10.0,0,0.0
154.0,92.0,10.0,0,0.0
154.0,91.0,10.0,0,0.0
148.0,90.0,10.0,0,0.0
147.0,89.0,10.0,0,0.0
143.0,88.0,10.0,0,0.0
142.0,87.0,10.0,0,0.0
142.0,86.0,10.0,0,0.0
141.0,86.0,10.0,0,0.0
141.0,85.0,10.0,0,0.0
141.0,84.0,10.0,0,0.0
137.0,83.0,10.0,0,0.0
137.0,82.0,10.0,0,0.0
137.0,81.0,10.0,0,0.0
133.0,80.0,10.0,0,0.0
132.0,79.0,10.0,0,0.0
128.0,78.0,10.0,0,0.0
127.0,77.0,10.0,0,0.0
126.0,76.0,10.0,0,0.0
122.0,75.0,10.0,0,0.0
121.0,74.0,10.0,0,0.0
120.0,73.0,10.0,0,0.0
116.0,72.0,10.0,0,0.0
116.0,71.0,10.0,0,0.0
115.0,70.0,10.0,0,0.0
115.0,69.0,10.0,0,0.0
114.0,68.0,10.0,0,0.0
113.0,67.0,10.0,0,0.0
113.0,66.0,10.0,0,0.0
113.0,65.0,10.0,0,0.0
109.0,64.0,10.0,0,0.0
108.0,63.0,10.0,0,0.0
107.0,62.0,10.0,0,0.0
103.0,61.0,10.0,0,0.0
99.0,60.0,10.0,0,0.0
98.0,59.0,10.0,0,0.0
92.0,58.0,10.0,1,0.0
91.0,57.0,10.0,1,0.0
90.0,56.0,10.0,1,0.0
89.0,55.0,10.0,1,0.0
87.0,54.0,10.0,1,0.0
86.0,53.0,10.0,1,0.0
86.0,52.0,9.0,1,0.0
86.0,51.0,9.0,1,0.0
86.0,50.0,9.0,1,0.0
86.0,49.0,9.0,1,0.0
86.0,48.0,9.0,1,0.0
82.0,47.0,9.0,1,0.0
82.0,46.0,8.0,1,0.0
80.0,45.0,8.0,1,0.0
80.0,44.0,8.0,1,0.0
76.0,43.0,8.0,1,0.0
75.0,42.0,8.0,1,0.0
74.0,41.0,8.0,1,0.0
73.0,40.0,8.0,1,0.0
73.0,39.0,8.0,1,0.0
72.0,38.0,8.0,1,0.0
71.0,37.0,8.0,1,0.0
71.0,36.0,8.0,1,0.0
71.0,35.0,8.0,1,0.0
71.0,34.0,8.0,1,0.0
70.0,33.0,8.0,1,0.0
69.0,32.0,8.0,1,0.0
68.0,31.0,8.0,1,0.0
66.0,30.0,8.0,1,0.0
65.0,29.0,8.0,1,0.0
64.0,28.0,8.0,1,0.0
64.0,27.0,8.0,1,0.0
63.0,26.0,8.0,1,0.0
62.0,25.0,8.0,1,0.0
56.0,24.0,8.0,1,0.0
55.0,23.0,8.0,1,0.0
51.0,22.0,8.0,1,0.0
50.0,21.0,8.0,1,0.0
50.0,20.0,7.0,1,0.0
50.0,19.0,6.0,1,0.0
49.0,18.0,6.0,1,0.0
49.0,17.0,6.0,1,0.0
43.0,16.0,6.0,1,0.0
42.0,15.0,6.0,1,0.0
36.0,14.0,6.0,1,0.0
34.0,14.0,6.0,1,0.0
32.0,13.0,6.0,1,0.0
31.0,12.0,6.0,1,0.0
31.0,11.0,6.0,1,0.0
27.0,10.0,6.0,1,0.0
26.0,9.0,6.0,1,0.0
22.0,8.0,6.0,1,0.0
21.0,7.0,6.0,1,0.0
20.0,6.0,6.0,1,0.0
19.0,5.0,6.0,1,0.0
18.0,4.0,6.0,1,0.0
14.0,3.0,6.0,1,0.0
13.0,2.0,6.0,1,0.0
7.0,1.0,6.0,1,0.0
5.0,0.0,6.0,1,0.0
132.0,120.0,10.0,0,0.0
132.0,119.0,10.0,0,0.0
132.0,118.0,10.0,0,0.0
132.0,117.0,10.0,0,0.0
132.0,116.0,10.0,0,0.0
130.0,115.0,10.0,0,0.0
126.0,114.0,10.0,0,0.0
126.0,113.0,10.0,0,0.0
126.0,112.0,10.0,0,0.0
122.0,111.0,10.0,0,0.0
122.0,110.0,10.0,0,0.0
122.0,109.0,10.0,0,0.0
122.0,108.0,10.0,0,0.0
120.0,107.0,10.0,0,0.0
120.0,106.0,10.0,0,0.0
120.0,105.0,10.0,0,0.0
120.0,104.0,9.0,0,0.0
120.0,103.0,9.0,0,0.0
120.0,102.0,9.0,0,0.0
120.0,101.0,9.0,0,0.0
120.0,100.0,9.0,0,0.0
119.0,99.0,9.0,0,0.0
119.0,98.0,9.0,0,0.0
118.0,97.0,9.0,0,0.0
114.0,96.0,9.0,0,0.0
114.0,95.0,8.0,0,0.0
114.0,94.0,8.0,0,0.0
114.0,93.0,8.0,0,0.0
114.0,92.0,8.0,0,0.0
114.0,91.0,8.0,0,0.0
114.0,90.0,8.0,0,0.0
114.0,89.0,7.0,0,0.0
110.0,88.0,7.0,0,0.0
110.0,87.0,7.0,0,0.0
110.0,86.0,7.0,0,0.0
110.0,85.0,7.0,0,0.0
109.0,84.0,7.0,0,0.0
108.0,83.0,7.0,0,0.0
107.0,83.0,7.0,0,0.0
107.0,82.0,7.0,0,0.0
106.0,81.0,7.0,0,0.0
106.0,80.0,7.0,0,0.0
106.0,79.0,7.0,0,0.0
105.0,78.0,7.0,0,0.0
105.0,77.0,7.0,0,0.0
105.0,76.0,7.0,0,0.0
105.0,75.0,7.0,0,0.0
103.0,74.0,7.0,0,0.0
103.0,73.0,7.0,0,0.0
102.0,72.0,7.0,0,0.0
102.0,71.0,7.0,0,0.0
101.0,70.0,7.0,0,0.0
97.0,69.0,7.0,0,0.0
96.0,68.0,7.0,0,0.0
95.0,67.0,7.0,0,0.0
94.0,67.0,7.0,0,0.0
94.0,66.0,7.0,0,0.0
94.0,65.0,7.0,0,0.0
92.0,64.0,7.0,0,0.0
91.0,63.0,7.0,1,0.0
91.0,62.0,7.0,1,0.0
91.0,61.0,7.0,1,0.0
90.0,60.0,7.0,1,0.0
90.0,59.0,7.0,1,0.0
89.0,58.0,7.0,1,0.0
88.0,57.0,7.0,1,0.0
84.0,56.0,7.0,1,0.0
83.0,55.0,7.0,1,0.0
83.0,54.0,7.0,1,0.0
83.0,53.0,6.0,1,0.0
82.0,52.0,6.0,1,0.0
78.0,51.0,6.0,1,0.0
77.0,50.0,6.0,1,0.0
77.0,49.0,6.0,1,0.0
76.0,48.0,6.0,1,0.0
75.0,47.0,6.0,1,0.0
74.0,46.0,6.0,1,0.0
74.0,45.0,5.0,1,0.0
72.0,44.0,5.0,1,0.0
71.0,43.0,5.0,1,0.0
71.0,42.0,4.0,1,0.0
70.0,41.0,4.0,1,0.0
69.0,40.0,4.0,1,0.0
68.0,39.0,4.0,1,0.0
68.0,38.0,3.0,1,0.0
67.0,37.0,3.0,1,0.0
67.0,36.0,3.0,1,0.0
66.0,35.0,3.0,1,0.0
65.0,34.0,3.0,1,0.0
64.0,33.0,3.0,1,0.0
62.0,32.0,3.0,1,0.0
59.0,31.0,3.0,1,0.0
58.0,30.0,3.0,1,0.0
56.0,29.0,3.0,1,0.0
55.0,28.0,3.0,1,0.0
49.0,27.0,3.0,1,0.0
48.0,26.0,3.0,1,0.0
48.0,25.0,3.0,1,0.0
48.0,24.0,2.0,1,0.0
47.0,23.0,2.0,1,0.0
47.0,22.0,2.0,1,0.0
46.0,21.0,2.0,1,0.0
42.0,20.0,2.0,1,0.0
40.0,19.0,2.0,1,0.0
39.0,19.0,2.0,1,0.0
38.0,18.0,2.0,1,0.0
34.0,17.0,2.0,1,0.0
30.0,16.0,2.0,1,0.0
30.0,15.0,1.0,1,0.0
29.0,14.0,1.0,1,0.0
27.0,13.0,1.0,1,0.0
26.0,12.0,1.0,1,0.0
25.0,12.0,1.0,1,0.0
24.0,11.0,1.0,1,0.0
24.0,10.0,0.0,1,0.0
71.0,119.0,10.0,0,1.0
67.0,118.0,10.0,0,1.0
66.0,118.0,10.0,0,1.0
62.0,117.0,10.0,0,1.0
62.0,116.0,10.0,0,1.0
62.0,115.0,10.0,0,1.0
60.0,114.0,10.0,0,1.0
60.0,113.0,10.0,0,1.0
60.0,112.0,10.0,1,1.0
59.0,111.0,10.0,1,1.0
58.0,110.0,10.0,1,1.0
58.0,109.0,10.0,1,1.0
58.0,108.0,10.0,1,1.0
54.0,107.0,10.0,1,1.0
54.0,106.0,10.0,1,1.0
54.0,105.0,10.0,1,1.0
50.0,104.0,10.0,1,1.0
49.0,103.0,10.0,1,1.0
47.0,102.0,10.0,1,1.0
47.0,101.0,10.0,1,1.0
47.0,100.0,10.0,1,1.0
45.0,99.0,10.0,1,1.0
44.0,98.0,10.0,1,1.0
43.0,97.0,10.0,1,1.0
43.0,96.0,10.0,1,1.0
40.0,95.0,10.0,1,1.0
40.0,94.0,10.0,1,1.0
