,season,match_id,runs_to_be_scored,balls_remaining,wickets_remaining,match_winner
87134,2013,598041,164.0,96.0,9.0,1.0
87135,2013,598041,163.0,95.0,9.0,1.0
87136,2013,598041,162.0,94.0,9.0,1.0
87137,2013,598041,161.0,93.0,9.0,1.0
87138,2013,598041,160.0,92.0,9.0,1.0
87139,2013,598041,160.0,91.0,9.0,1.0
87140,2013,598041,160.0,90.0,9.0,1.0
87141,2013,598041,160.0,89.0,9.0,1.0
87142,2013,598041,156.0,88.0,9.0,1.0
87143,2013,598041,155.0,87.0,9.0,1.0
87144,2013,598041,155.0,86.0,9.0,1.0
87145,2013,598041,151.0,85.0,9.0,1.0
87146,2013,598041,151.0,84.0,8.0,1.0
87147,2013,598041,150.0,83.0,8.0,1.0
87148,2013,598041,150.0,82.0,8.0,1.0
87149,2013,598041,149.0,81.0,8.0,1.0
87150,2013,598041,145.0,80.0,8.0,1.0
87151,2013,598041,144.0,79.0,8.0,1.0
87152,2013,598041,144.0,78.0,8.0,1.0
87153,2013,598041,144.0,77.0,8.0,1.0
87154,2013,598041,143.0,76.0,8.0,1.0
87155,2013,598041,139.0,75.0,8.0,1.0
87156,2013,598041,139.0,74.0,8.0,1.0
87157,2013,598041,138.0,73.0,8.0,1.0
87158,2013,598041,134.0,72.0,8.0,1.0
87159,2013,598041,133.0,71.0,8.0,1.0
87160,2013,598041,132.0,70.0,8.0,1.0
87161,2013,598041,132.0,69.0,8.0,1.0
87162,2013,598041,132.0,68.0,8.0,1.0
87163,2013,598041,131.0,67.0,8.0,1.0
87164,2013,598041,130.0,66.0,8.0,1.0
87165,2013,598041,130.0,65.0,8.0,1.0
87166,2013,598041,129.0,64.0,8.0,1.0
87167,2013,598041,128.0,63.0,8.0,1.0
87168,2013,598041,127.0,62.0,8.0,1.0
87169,2013,598041,123.0,61.0,8.0,1.0
87170,2013,598041,122.0,60.0,8.0,1.0
87171,2013,598041,116.0,59.0,8.0,1.0
87172,2013,598041,114.0,58.0,8.0,1.0
87173,2013,598041,114.0,57.0,7.0,1.0
87174,2013,598041,114.0,56.0,7.0,1.0
87175,2013,598041,114.0,55.0,7.0,1.0
87176,2013,598041,114.0,54.0,7.0,1.0
87177,2013,598041,113.0,53.0,7.0,1.0
87178,2013,598041,112.0,52.0,7.0,1.0
87179,2013,598041,111.0,51.0,7.0,1.0
87180,2013,598041,105.0,50.0,7.0,1.0
87181,2013,598041,99.0,49.0,7.0,1.0
87182,2013,598041,95.0,48.0,7.0,1.0
87183,2013,598041,89.0,47.0,7.0,1.0
87184,2013,598041,88.0,46.0,7.0,1.0
87185,2013,598041,87.0,45.0,7.0,1.0
87186,2013,598041,86.0,44.0,7.0,1.0
87187,2013,598041,85.0,43.0,7.0,1.0
87188,2013,598041,84.0,42.0,7.0,1.0
87189,2013,598041,83.0,41.0,7.0,1.0
87190,2013,598041,82.0,40.0,7.0,1.0
87191,2013,598041,81.0,39.0,7.0,1.0
87192,2013,598041,77.0,38.0,7.0,1.0
87193,2013,598041,76.0,37.0,7.0,1.0
87194,2013,598041,75.0,36.0,7.0,1.0
87195,2013,598041,74.0,35.0,7.0,1.0
87196,2013,598041,73.0,34.0,7.0,1.0
87197,2013,598041,71.0,33.0,7.0,1.0
87198,2013,598041,67.0,32.0,7.0,1.0
87199,2013,598041,66.0,31.0,7.0,1.0
87200,2013,598041,65.0,30.0,7.0,1.0
87201,2013,598041,65.0,29.0,7.0,1.0
87202,2013,598041,61.0,28.0,7.0,1.0
87203,2013,598041,61.0,27.0,7.0,1.0
87204,2013,598041,59.0,26.0,7.0,1.0
87205,2013,598041,58.0,25.0,7.0,1.0
87206,2013,598041,54.0,24.0,7.0,1.0
87207,2013,598041,53.0,23.0,7.0,1.0
87208,2013,598041,52.0,22.0,7.0,1.0
87209,2013,598041,51.0,21.0,7.0,1.0
87210,2013,598041,47.0,20.0,7.0,1.0
87211,2013,598041,43.0,19.0,7.0,1.0
87212,2013,598041,42.0,18.0,7.0,1.0
87213,2013,598041,41.0,17.0,7.0,1.0
87214,2013,598041,40.0,16.0,7.0,1.0
87215,2013,598041,39.0,15.0,7.0,1.0
87216,2013,598041,37.0,14.0,7.0,1.0
87217,2013,598041,36.0,13.0,7.0,1.0
87218,2013,598041,30.0,12.0,7.0,1.0
87219,2013,598041,26.0,11.0,7.0,1.0
87220,2013,598041,25.0,10.0,7.0,1.0
87221,2013,598041,21.0,9.0,7.0,1.0
87222,2013,598041,20.0,8.0,7.0,1.0
87223,2013,598041,19.0,7.0,7.0,1.0
87224,2013,598041,19.0,6.0,7.0,1.0
87225,2013,598041,19.0,5.0,6.0,1.0
87226,2013,598041,19.0,4.0,5.0,1.0
87227,2013,598041,17.0,3.0,5.0,1.0
87228,2013,598041,16.0,2.0,5.0,1.0
87229,2013,598041,16.0,1.0,4.0,1.0
87230,2013,598041,16.0,0.0,4.0,1.0
87354,2013,598042,187.0,119.0,10.0,1.0
87355,2013,598042,187.0,118.0,10.0,1.0
87356,2013,598042,186.0,117.0,10.0,1.0
87357,2013,598042,186.0,116.0,10.0,1.0
87358,2013,598042,185.0,115.0,10.0,1.0
87359,2013,598042,184.0,114.0,10.0,1.0
87360,2013,598042,184.0,113.0,10.0,1.0
87361,2013,598042,183.0,113.0,10.0,1.0
87362,2013,598042,182.0,112.0,10.0,1.0
87363,2013,598042,181.0,111.0,10.0,1.0
87364,2013,598042,177.0,110.0,10.0,1.0
87365,2013,598042,177.0,109.0,10.0,1.0
87366,2013,598042,176.0,108.0,10.0,1.0
87367,2013,598042,175.0,107.0,10.0,1.0
87368,2013,598042,175.0,106.0,10.0,1.0
87369,2013,598042,174.0,105.0,10.0,1.0
87370,2013,598042,168.0,104.0,10.0,1.0
87371,2013,598042,168.0,103.0,9.0,1.0
87372,2013,598042,168.0,102.0,9.0,1.0
87373,2013,598042,167.0,102.0,9.0,1.0
87374,2013,598042,166.0,101.0,9.0,1.0
87375,2013,598042,165.0,100.0,9.0,1.0
87376,2013,598042,164.0,99.0,9.0,1.0
87377,2013,598042,164.0,98.0,9.0,1.0
87378,2013,598042,163.0,97.0,9.0,1.0
87379,2013,598042,163.0,96.0,9.0,1.0
87380,2013,598042,159.0,95.0,9.0,1.0
87381,2013,598042,159.0,94.0,9.0,1.0
87382,2013,598042,158.0,93.0,9.0,1.0
87383,2013,598042,154.0,92.0,9.0,1.0
87384,2013,598042,153.0,91.0,9.0,1.0
87385,2013,598042,153.0,90.0,9.0,1.0
87386,2013,598042,152.0,89.0,9.0,1.0
87387,2013,598042,152.0,88.0,9.0,1.0
87388,2013,598042,152.0,87.0,9.0,1.0
87389,2013,598042,151.0,86.0,9.0,1.0
87390,2013,598042,150.0,85.0,9.0,1.0
87391,2013,598042,149.0,84.0,9.0,1.0
87392,2013,598042,148.0,83.0,9.0,1.0
87393,2013,598042,148.0,82.0,9.0,1.0
87394,2013,598042,148.0,81.0,9.0,1.0
87395,2013,598042,144.0,80.0,9.0,1.0
87396,2013,598042,143.0,79.0,9.0,1.0
87397,2013,598042,142.0,78.0,8.0,1.0
87398,2013,598042,141.0,77.0,8.0,1.0
87399,2013,598042,141.0,76.0,8.0,1.0
87400,2013,598042,141.0,75.0,8.0,1.0
87401,2013,598042,139.0,74.0,8.0,1.0
87402,2013,598042,139.0,73.0,8.0,1.0
87403,2013,598042,139.0,72.0,8.0,1.0
87404,2013,598042,138.0,71.0,8.0,1.0
87405,2013,598042,132.0,70.0,8.0,1.0
87406,2013,598042,131.0,69.0,8.0,1.0
87407,2013,598042,127.0,68.0,8.0,1.0
87408,2013,598042,126.0,67.0,8.0,1.0
87409,2013,598042,120.0,66.0,8.0,1.0
87410,2013,598042,114.0,65.0,8.0,1.0
87411,2013,598042,114.0,64.0,8.0,1.0
87412,2013,598042,113.0,63.0,8.0,1.0
87413,2013,598042,113.0,62.0,8.0,1.0
87414,2013,598042,112.0,61.0,8.0,1.0
87415,2013,598042,111.0,61.0,8.0,1.0
87416,2013,598042,111.0,60.0,8.0,1.0
87417,2013,598042,111.0,59.0,7.0,1.0
87418,2013,598042,111.0,58.0,7.0,1.0
87419,2013,598042,111.0,57.0,7.0,1.0
87420,2013,598042,107.0,56.0,7.0,1.0
87421,2013,598042,107.0,55.0,6.0,1.0
87422,2013,598042,106.0,54.0,6.0,1.0
87423,2013,598042,105.0,53.0,6.0,1.0
87424,2013,598042,104.0,52.0,6.0,1.0
87425,2013,598042,104.0,51.0,6.0,1.0
87426,2013,598042,104.0,50.0,6.0,1.0
87427,2013,598042,104.0,49.0,6.0,1.0
87428,2013,598042,103.0,48.0,6.0,1.0
87429,2013,598042,100.0,47.0,6.0,1.0
87430,2013,598042,94.0,46.0,6.0,1.0
87431,2013,598042,93.0,45.0,6.0,1.0
87432,2013,598042,92.0,44.0,6.0,1.0
87433,2013,598042,91.0,43.0,6.0,1.0
87434,2013,598042,90.0,42.0,6.0,1.0
87435,2013,598042,89.0,41.0,6.0,1.0
87436,2013,598042,88.0,40.0,6.0,1.0
87437,2013,598042,87.0,39.0,6.0,1.0
87438,2013,598042,84.0,38.0,6.0,1.0
87439,2013,598042,78.0,37.0,6.0,1.0
87440,2013,598042,76.0,36.0,6.0,1.0
87441,2013,598042,76.0,35.0,6.0,1.0
87442,2013,598042,76.0,34.0,6.0,1.0
87443,2013,598042,70.0,33.0,6.0,1.0
87444,2013,598042,70.0,32.0,6.0,1.0
87445,2013,598042,66.0,31.0,6.0,1.0
87446,2013,598042,66.0,30.0,6.0,1.0
87447,2013,598042,60.0,29.0,6.0,1.0
87448,2013,598042,59.0,28.0,6.0,1.0
87449,2013,598042,53.0,27.0,6.0,1.0
87450,2013,598042,52.0,26.0,6.0,1.0
87451,2013,598042,46.0,25.0,6.0,1.0
87452,2013,598042,45.0,24.0,6.0,1.0
87453,2013,598042,44.0,24.0,6.0,1.0
87454,2013,598042,44.0,23.0,6.0,1.0
87455,2013,598042,44.0,22.0,5.0,1.0
87456,2013,598042,44.0,21.0,5.0,1.0
87457,2013,598042,43.0,20.0,5.0,1.0
87458,2013,598042,37.0,19.0,5.0,1.0
87459,2013,598042,36.0,18.0,5.0,1.0
87460,2013,598042,35.0,17.0,5.0,1.0
87461,2013,598042,35.0,16.0,4.0,1.0
87462,2013,598042,33.0,15.0,4.0,1.0
87463,2013,598042,29.0,14.0,4.0,1.0
87464,2013,598042,29.0,13.0,3.0,1.0
87465,2013,598042,28.0,12.0,3.0,1.0
87466,2013,598042,27.0,11.0,3.0,1.0
87467,2013,598042,27.0,10.0,3.0,1.0
87468,2013,598042,26.0,9.0,3.0,1.0
87469,2013,598042,26.0,8.0,2.0,1.0
87470,2013,598042,25.0,7.0,2.0,1.0
87471,2013,598042,24.0,6.0,2.0,1.0
87472,2013,598042,23.0,5.0,2.0,1.0
87473,2013,598042,23.0,4.0,1.0,1.0
87474,2013,598042,22.0,3.0,1.0,1.0
87475,2013,598042,22.0,2.0,1.0,1.0
87476,2013,598042,22.0,1.0,1.0,1.0
87477,2013,598042,18.0,0.0,1.0,1.0
87604,2013,598043,132.0,120.0,10.0,2.0
87605,2013,598043,131.0,119.0,10.0,2.0
87606,2013,598043,131.0,118.0,10.0,2.0
87607,2013,598043,131.0,117.0,10.0,2.0
87608,2013,598043,127.0,116.0,10.0,2.0
87609,2013,598043,126.0,115.0,10.0,2.0
87610,2013,598043,125.0,114.0,10.0,2.0
87611,2013,598043,124.0,113.0,10.0,2.0
87612,2013,598043,123.0,112.0,10.0,2.0
87613,2013,598043,123.0,111.0,10.0,2.0
87614,2013,598043,119.0,110.0,10.0,2.0
87615,2013,598043,118.0,109.0,10.0,2.0
87616,2013,598043,118.0,108.0,10.0,2.0
87617,2013,598043,118.0,107.0,10.0,2.0
87618,2013,598043,117.0,106.0,10.0,2.0
87619,2013,598043,111.0,105.0,10.0,2.0
87620,2013,598043,111.0,104.0,10.0,2.0
87621,2013,598043,110.0,103.0,10.0,2.0
87622,2013,598043,108.0,102.0,10.0,2.0
87623,2013,598043,108.0,101.0,10.0,2.0
87624,2013,598043,106.0,100.0,10.0,2.0
87625,2013,598043,102.0,99.0,10.0,2.0
87626,2013,598043,98.0,98.0,10.0,2.0
87627,2013,598043,98.0,97.0,10.0,2.0
87628,2013,598043,98.0,96.0,10.0,2.0
87629,2013,598043,98.0,95.0,10.0,2.0
87630,2013,598043,97.0,94.0,10.0,2.0
87631,2013,598043,97.0,93.0,10.0,2.0
87632,2013,598043,97.0,92.0,10.0,2.0
87633,2013,598043,93.0,91.0,10.0,2.0
87634,2013,598043,93.0,90.0,10.0,2.0
87635,2013,598043,92.0,90.0,10.0,2.0
87636,2013,598043,92.0,89.0,10.0,2.0
87637,2013,598043,92.0,88.0,10.0,2.0
87638,2013,598043,92.0,87.0,9.0,2.0
87639,2013,598043,89.0,86.0,9.0,2.0
87640,2013,598043,85.0,85.0,9.0,2.0
87641,2013,598043,85.0,84.0,9.0,2.0
87642,2013,598043,85.0,83.0,9.0,2.0
87643,2013,598043,84.0,82.0,9.0,2.0
87644,2013,598043,82.0,81.0,9.0,2.0
87645,2013,598043,82.0,80.0,9.0,2.0
87646,2013,598043,80.0,80.0,9.0,2.0
87647,2013,598043,79.0,79.0,9.0,2.0
87648,2013,598043,78.0,78.0,9.0,2.0
87649,2013,598043,78.0,77.0,8.0,2.0
87650,2013,598043,77.0,76.0,8.0,2.0
87651,2013,598043,76.0,75.0,8.0,2.0
87652,2013,598043,70.0,74.0,8.0,2.0
87653,2013,598043,68.0,73.0,8.0,2.0
87654,2013,598043,68.0,72.0,8.0,2.0
87655,2013,598043,62.0,71.0,8.0,2.0
87656,2013,598043,61.0,70.0,8.0,2.0
87657,2013,598043,60.0,69.0,8.0,2.0
87658,2013,598043,59.0,68.0,8.0,2.0
87659,2013,598043,58.0,67.0,8.0,2.0
87660,2013,598043,58.0,66.0,8.0,2.0
87661,2013,598043,58.0,65.0,8.0,2.0
87662,2013,598043,57.0,64.0,8.0,2.0
87663,2013,598043,56.0,63.0,8.0,2.0
87664,2013,598043,56.0,62.0,8.0,2.0
87665,2013,598043,52.0,61.0,8.0,2.0
87666,2013,598043,51.0,60.0,8.0,2.0
87667,2013,598043,45.0,59.0,8.0,2.0
87668,2013,598043,44.0,58.0,8.0,2.0
87669,2013,598043,43.0,57.0,8.0,2.0
87670,2013,598043,43.0,56.0,8.0,2.0
87671,2013,598043,43.0,55.0,8.0,2.0
87672,2013,598043,43.0,54.0,8.0,2.0
87673,2013,598043,43.0,53.0,8.0,2.0
87674,2013,598043,42.0,52.0,8.0,2.0
87675,2013,598043,36.0,51.0,8.0,2.0
87676,2013,598043,35.0,50.0,8.0,2.0
87677,2013,598043,34.0,49.0,8.0,2.0
87678,2013,598043,33.0,48.0,8.0,2.0
87679,2013,598043,33.0,47.0,8.0,2.0
87680,2013,598043,32.0,46.0,8.0,2.0
87681,2013,598043,32.0,45.0,8.0,2.0
87682,2013,598043,32.0,44.0,8.0,2.0
87683,2013,598043,32.0,43.0,8.0,2.0
87684,2013,598043,31.0,42.0,8.0,2.0
87685,2013,598043,27.0,41.0,8.0,2.0
87686,2013,598043,26.0,40.0,8.0,2.0
87687,2013,598043,26.0,39.0,8.0,2.0
87688,2013,598043,25.0,38.0,8.0,2.0
87689,2013,598043,24.0,37.0,8.0,2.0
87690,2013,598043,23.0,37.0,8.0,2.0
87691,2013,598043,22.0,36.0,8.0,2.0
87692,2013,598043,21.0,35.0,8.0,2.0
87693,2013,598043,21.0,34.0,8.0,2.0
87694,2013,598043,20.0,33.0,8.0,2.0
87695,2013,598043,20.0,32.0,8.0,2.0
87696,2013,598043,19.0,31.0,8.0,2.0
87697,2013,598043,19.0,30.0,8.0,2.0
87698,2013,598043,18.0,29.0,8.0,2.0
87699,2013,598043,18.0,28.0,8.0,2.0
87700,2013,598043,17.0,27.0,8.0,2.0
87701,2013,598043,13.0,26.0,8.0,2.0
87702,2013,598043,13.0,25.0,8.0,2.0
87703,2013,598043,12.0,24.0,8.0,2.0
87704,2013,598043,8.0,23.0,8.0,2.0
87705,2013,598043,8.0,22.0,8.0,2.0
87706,2013,598043,7.0,21.0,8.0,2.0
87707,2013,598043,6.0,20.0,8.0,2.0
87708,2013,598043,5.0,19.0,8.0,2.0
87709,2013,598043,4.0,18.0,8.0,2.0
87710,2013,598043,4.0,17.0,8.0,2.0
87711,2013,598043,0.0,16.0,8.0,2.0
87829,2013,598044,80.0,119.0,10.0,2.0
87830,2013,598044,80.0,118.0,10.0,2.0
87831,2013,598044,80.0,117.0,10.0,2.0
87832,2013,598044,76.0,116.0,10.0,2.0
87833,2013,598044,75.0,115.0,10.0,2.0
87834,2013,598044,75.0,114.0,10.0,2.0
87835,2013,598044,73.0,113.0,10.0,2.0
87836,2013,598044,69.0,112.0,10.0,2.0
87837,2013,598044,68.0,111.0,10.0,2.0
87838,2013,598044,64.0,110.0,10.0,2.0
87839,2013,598044,64.0,109.0,10.0,2.0
87840,2013,598044,64.0,108.0,10.0,2.0
87841,2013,598044,64.0,107.0,10.0,2.0
87842,2013,598044,63.0,106.0,10.0,2.0
87843,2013,598044,62.0,105.0,10.0,2.0
87844,2013,598044,62.0,104.0,10.0,2.0
87845,2013,598044,58.0,103.0,10.0,2.0
87846,2013,598044,58.0,102.0,10.0,2.0
87847,2013,598044,57.0,101.0,10.0,2.0
87848,2013,598044,56.0,100.0,10.0,2.0
87849,2013,598044,56.0,99.0,10.0,2.0
87850,2013,598044,55.0,98.0,10.0,2.0
87851,2013,598044,55.0,97.0,10.0,2.0
87852,2013,598044,51.0,96.0,10.0,2.0
87853,2013,598044,51.0,95.0,10.0,2.0
87854,2013,598044,49.0,94.0,10.0,2.0
87855,2013,598044,48.0,93.0,10.0,2.0
87856,2013,598044,48.0,92.0,9.0,2.0
87857,2013,598044,48.0,91.0,9.0,2.0
87858,2013,598044,48.0,90.0,9.0,2.0
87859,2013,598044,47.0,89.0,9.0,2.0
87860,2013,598044,43.0,88.0,9.0,2.0
87861,2013,598044,43.0,87.0,9.0,2.0
87862,2013,598044,42.0,87.0,9.0,2.0
87863,2013,598044,41.0,86.0,9.0,2.0
87864,2013,598044,40.0,85.0,9.0,2.0
87865,2013,598044,40.0,84.0,8.0,2.0
87866,2013,598044,40.0,83.0,8.0,2.0
87867,2013,598044,40.0,82.0,8.0,2.0
87868,2013,598044,39.0,81.0,8.0,2.0
87869,2013,598044,38.0,80.0,8.0,2.0
87870,2013,598044,38.0,79.0,7.0,2.0
87871,2013,598044,38.0,78.0,7.0,2.0
87872,2013,598044,38.0,77.0,7.0,2.0
87873,2013,598044,37.0,76.0,7.0,2.0
87874,2013,598044,36.0,75.0,7.0,2.0
87875,2013,598044,36.0,74.0,7.0,2.0
87876,2013,598044,35.0,73.0,7.0,2.0
87877,2013,598044,35.0,72.0,7.0,2.0
87878,2013,598044,34.0,71.0,7.0,2.0
87879,2013,598044,33.0,70.0,7.0,2.0
87880,2013,598044,31.0,69.0,7.0,2.0
87881,2013,598044,30.0,68.0,7.0,2.0
87882,2013,598044,30.0,67.0,7.0,2.0
87883,2013,598044,29.0,66.0,7.0,2.0
87884,2013,598044,29.0,65.0,7.0,2.0
87885,2013,598044,28.0,64.0,7.0,2.0
87886,2013,598044,28.0,63.0,7.0,2.0
87887,2013,598044,27.0,62.0,7.0,2.0
87888,2013,598044,26.0,61.0,7.0,2.0
87889,2013,598044,26.0,60.0,7.0,2.0
87890,2013,598044,26.0,59.0,7.0,2.0
87891,2013,598044,25.0,58.0,7.0,2.0
87892,2013,598044,25.0,57.0,7.0,2.0
87893,2013,598044,24.0,56.0,7.0,2.0
87894,2013,598044,22.0,55.0,7.0,2.0
87895,2013,598044,22.0,54.0,7.0,2.0
87896,2013,598044,21.0,53.0,7.0,2.0
87897,2013,598044,21.0,52.0,6.0,2.0
87898,2013,598044,21.0,51.0,6.0,2.0
87899,2013,598044,20.0,50.0,6.0,2.0
87900,2013,598044,19.0,50.0,6.0,2.0
87901,2013,598044,19.0,49.0,6.0,2.0
87902,2013,598044,17.0,48.0,6.0,2.0
87903,2013,598044,16.0,47.0,6.0,2.0
87904,2013,598044,16.0,46.0,6.0,2.0
87905,2013,598044,15.0,45.0,6.0,2.0
87906,2013,598044,15.0,44.0,6.0,2.0
87907,2013,598044,9.0,43.0,6.0,2.0
87908,2013,598044,9.0,42.0,6.0,2.0
87909,2013,598044,9.0,41.0,6.0,2.0
87910,2013,598044,5.0,40.0,6.0,2.0
87911,2013,598044,4.0,40.0,6.0,2.0
87912,2013,598044,4.0,39.0,6.0,2.0
87913,2013,598044,4.0,38.0,6.0,2.0
87914,2013,598044,0.0,37.0,6.0,2.0
88039,2013,598046,140.0,119.0,10.0,1.0
88040,2013,598046,140.0,118.0,10.0,1.0
88041,2013,598046,138.0,117.0,10.0,1.0
88042,2013,598046,134.0,116.0,10.0,1.0
88043,2013,598046,134.0,115.0,10.0,1.0
88044,2013,598046,134.0,114.0,10.0,1.0
88045,2013,598046,134.0,113.0,10.0,1.0
88046,2013,598046,133.0,112.0,10.0,1.0
88047,2013,598046,132.0,111.0,10.0,1.0
88048,2013,598046,131.0,110.0,10.0,1.0
88049,2013,598046,131.0,109.0,10.0,1.0
88050,2013,598046,131.0,108.0,10.0,1.0
88051,2013,598046,131.0,107.0,9.0,1.0
88052,2013,598046,131.0,106.0,8.0,1.0
88053,2013,598046,131.0,105.0,8.0,1.0
88054,2013,598046,131.0,104.0,8.0,1.0
88055,2013,598046,131.0,103.0,7.0,1.0
88056,2013,598046,130.0,102.0,7.0,1.0
88057,2013,598046,130.0,101.0,7.0,1.0
88058,2013,598046,130.0,100.0,7.0,1.0
88059,2013,598046,126.0,99.0,7.0,1.0
88060,2013,598046,122.0,98.0,7.0,1.0
88061,2013,598046,122.0,97.0,7.0,1.0
88062,2013,598046,122.0,96.0,6.0,1.0
88063,2013,598046,121.0,95.0,6.0,1.0
88064,2013,598046,121.0,94.0,6.0,1.0
88065,2013,598046,121.0,93.0,6.0,1.0
88066,2013,598046,121.0,92.0,6.0,1.0
88067,2013,598046,120.0,91.0,6.0,1.0
88068,2013,598046,119.0,90.0,6.0,1.0
88069,2013,598046,119.0,89.0,6.0,1.0
88070,2013,598046,113.0,88.0,6.0,1.0
88071,2013,598046,112.0,87.0,6.0,1.0
88072,2013,598046,111.0,86.0,6.0,1.0
88073,2013,598046,110.0,86.0,6.0,1.0
88074,2013,598046,110.0,85.0,6.0,1.0
88075,2013,598046,108.0,84.0,6.0,1.0
88076,2013,598046,108.0,83.0,6.0,1.0
88077,2013,598046,107.0,82.0,6.0,1.0
88078,2013,598046,106.0,81.0,6.0,1.0
88079,2013,598046,106.0,80.0,5.0,1.0
88080,2013,598046,106.0,79.0,5.0,1.0
88081,2013,598046,106.0,78.0,5.0,1.0
88082,2013,598046,106.0,77.0,5.0,1.0
88083,2013,598046,106.0,76.0,5.0,1.0
88084,2013,598046,106.0,75.0,5.0,1.0
88085,2013,598046,106.0,74.0,5.0,1.0
88086,2013,598046,105.0,73.0,5.0,1.0
88087,2013,598046,104.0,72.0,5.0,1.0
88088,2013,598046,103.0,71.0,5.0,1.0
88089,2013,598046,102.0,70.0,5.0,1.0
88090,2013,598046,101.0,69.0,5.0,1.0
88091,2013,598046,101.0,68.0,5.0,1.0
88092,2013,598046,100.0,67.0,5.0,1.0
88093,2013,598046,100.0,66.0,5.0,1.0
88094,2013,598046,100.0,65.0,4.0,1.0
88095,2013,598046,99.0,64.0,4.0,1.0
88096,2013,598046,98.0,63.0,4.0,1.0
88097,2013,598046,94.0,62.0,4.0,1.0
88098,2013,598046,94.0,61.0,4.0,1.0
88099,2013,598046,92.0,60.0,4.0,1.0
88100,2013,598046,90.0,59.0,4.0,1.0
88101,2013,598046,90.0,58.0,4.0,1.0
88102,2013,598046,88.0,57.0,4.0,1.0
88103,2013,598046,88.0,56.0,4.0,1.0
88104,2013,598046,88.0,55.0,4.0,1.0
88105,2013,598046,88.0,54.0,4.0,1.0
88106,2013,598046,88.0,53.0,4.0,1.0
88107,2013,598046,88.0,52.0,3.0,1.0
88108,2013,598046,88.0,51.0,3.0,1.0
88109,2013,598046,87.0,51.0,3.0,1.0
88110,2013,598046,87.0,50.0,3.0,1.0
88111,2013,598046,86.0,49.0,3.0,1.0
88112,2013,598046,86.0,48.0,3.0,1.0
88113,2013,598046,86.0,47.0,2.0,1.0
88114,2013,598046,86.0,46.0,2.0,1.0
88115,2013,598046,86.0,45.0,2.0,1.0
88116,2013,598046,86.0,44.0,1.0,1.0
88117,2013,598046,85.0,43.0,1.0,1.0
88118,2013,598046,85.0,42.0,1.0,1.0
88119,2013,598046,83.0,41.0,1.0,1.0
88120,2013,598046,79.0,40.0,1.0,1.0
88121,2013,598046,74.0,40.0,1.0,1.0
88122,2013,598046,72.0,39.0,1.0,1.0
88123,2013,598046,71.0,38.0,1.0,1.0
88124,2013,598046,70.0,37.0,1.0,1.0
88125,2013,598046,69.0,37.0,1.0,1.0
88126,2013,598046,65.0,36.0,1.0,1.0
88127,2013,598046,64.0,35.0,1.0,1.0
88128,2013,598046,63.0,34.0,1.0,1.0
88129,2013,598046,63.0,33.0,1.0,1.0
88130,2013,598046,63.0,32.0,1.0,1.0
88131,2013,598046,63.0,31.0,1.0,1.0
88132,2013,598046,62.0,30.0,1.0,1.0
88133,2013,598046,61.0,29.0,1.0,1.0
88134,2013,598046,61.0,28.0,0.0,1.0
88262,2013,598047,179.0,119.0,10.0,2.0
88263,2013,598047,175.0,118.0,10.0,2.0
88264,2013,598047,175.0,117.0,10.0,2.0
88265,2013,598047,171.0,116.0,10.0,2.0
88266,2013,598047,171.0,115.0,10.0,2.0
88267,2013,598047,170.0,115.0,10.0,2.0
88268,2013,598047,170.0,114.0,10.0,2.0
88269,2013,598047,170.0,113.0,10.0,2.0
88270,2013,598047,169.0,112.0,10.0,2.0
88271,2013,598047,169.0,111.0,10.0,2.0
88272,2013,598047,169.0,110.0,10.0,2.0
88273,2013,598047,169.0,109.0,10.0,2.0
88274,2013,598047,168.0,108.0,10.0,2.0
88275,2013,598047,168.0,107.0,10.0,2.0
88276,2013,598047,168.0,106.0,10.0,2.0
88277,2013,598047,164.0,105.0,10.0,2.0
88278,2013,598047,164.0,104.0,10.0,2.0
88279,2013,598047,160.0,103.0,10.0,2.0
88280,2013,598047,160.0,102.0,10.0,2.0
88281,2013,598047,159.0,102.0,10.0,2.0
88282,2013,598047,158.0,101.0,10.0,2.0
88283,2013,598047,157.0,100.0,10.0,2.0
88284,2013,598047,151.0,99.0,10.0,2.0
88285,2013,598047,147.0,98.0,10.0,2.0
88286,2013,598047,146.0,97.0,10.0,2.0
88287,2013,598047,146.0,96.0,10.0,2.0
88288,2013,598047,146.0,95.0,10.0,2.0
88289,2013,598047,146.0,94.0,10.0,2.0
88290,2013,598047,145.0,93.0,10.0,2.0
88291,2013,598047,144.0,92.0,10.0,2.0
88292,2013,598047,143.0,91.0,10.0,2.0
88293,2013,598047,139.0,90.0,10.0,2.0
88294,2013,598047,135.0,89.0,10.0,2.0
88295,2013,598047,135.0,88.0,10.0,2.0
88296,2013,598047,135.0,87.0,10.0,2.0
88297,2013,598047,134.0,86.0,10.0,2.0
88298,2013,598047,130.0,85.0,10.0,2.0
88299,2013,598047,126.0,84.0,10.0,2.0
88300,2013,598047,122.0,83.0,10.0,2.0
88301,2013,598047,121.0,82.0,10.0,2.0
88302,2013,598047,120.0,81.0,10.0,2.0
88303,2013,598047,120.0,80.0,10.0,2.0
88304,2013,598047,117.0,79.0,10.0,2.0
88305,2013,598047,116.0,78.0,10.0,2.0
88306,2013,598047,112.0,77.0,10.0,2.0
88307,2013,598047,111.0,76.0,10.0,2.0
88308,2013,598047,110.0,75.0,10.0,2.0
